,category_code,status,country_code,state_code,region,city,funding_round_type
28616,12,3,23,4,625,1792,0
28615,42,1,23,34,482,2292,0
28614,28,1,23,39,581,1606,0
28613,28,1,23,39,581,1606,0
28605,5,1,23,34,482,1352,0
28602,1,3,23,4,373,1832,0
28591,5,3,23,43,164,1666,0
28587,42,0,23,23,430,1234,0
28580,5,3,23,20,778,1013,0
28578,42,3,23,33,347,1021,0
28629,0,3,23,14,126,383,0
28691,37,1,23,3,556,1548,0
28690,22,3,23,4,625,1792,0
28680,9,3,23,4,625,1792,0
28628,0,3,23,14,126,383,0
28645,7,3,23,4,625,1285,0
28575,42,3,23,33,347,1021,0
28569,5,3,23,9,728,1949,0
28445,41,3,23,34,482,1352,0
28444,41,3,23,34,482,1352,0
28423,7,3,23,4,625,1792,0
28418,9,3,23,4,625,1807,0
28404,0,3,23,19,78,231,0
28403,0,3,23,19,78,231,0
28461,9,3,23,34,482,1352,0
28377,12,3,23,47,667,1860,0
28361,38,3,23,4,625,1512,0
28346,33,3,23,43,299,873,0
28465,22,3,23,4,625,1285,0
28473,15,3,23,4,625,1512,0
28475,7,3,23,35,148,431,0
28544,9,3,23,4,625,1792,0
28518,1,3,23,34,482,1352,0
28501,22,0,23,34,482,1352,0
28496,22,3,23,23,430,1232,0
28495,22,3,23,23,430,1232,0
28485,37,3,23,4,625,1512,0
28481,38,3,23,10,249,709,0
25626,35,1,23,4,373,390,0
32265,0,3,23,19,78,321,0
32275,38,3,23,4,625,1512,0
36367,7,3,23,14,126,24,0
36388,7,3,23,43,164,1931,0
36356,38,3,23,4,625,1285,0
36389,7,3,23,43,164,1931,0
36446,42,3,23,4,625,1792,0
36440,38,3,23,4,625,1792,0
36439,42,1,23,4,625,1792,0
36431,15,3,23,4,625,1792,0
36430,15,3,23,4,625,1792,0
36390,7,3,23,43,164,1931,0
36426,12,0,23,4,625,1512,0
36404,42,3,23,43,31,105,0
36402,7,3,23,4,625,1800,0
36428,42,0,23,17,377,1085,0
36474,15,1,23,45,64,207,0
36335,42,3,23,4,466,1321,0
36256,37,1,23,4,625,1792,0
36254,41,3,23,20,778,381,0
36238,15,3,23,4,625,1285,0
36229,33,3,23,34,482,1352,0
36227,42,0,23,19,78,231,0
36220,22,3,23,34,482,1352,0
36198,37,3,23,34,482,1352,0
36196,42,3,23,4,373,899,0
36195,18,3,23,34,482,1352,0
36192,22,3,23,34,482,1352,0
36191,0,3,23,3,556,1854,0
36190,38,1,23,34,482,1352,0
36331,25,3,23,35,128,503,0
36306,7,1,23,34,482,1352,0
36301,34,3,23,19,78,231,0
36293,12,0,23,4,625,1512,0
36291,12,0,23,4,625,1512,0
36289,38,3,23,43,31,105,0
36284,0,3,23,4,625,1792,0
36281,21,3,23,4,373,1080,0
36292,12,0,23,4,625,1512,0
36479,22,3,23,10,23,93,0
36484,12,3,23,20,778,193,0
36944,0,3,23,4,373,1737,0
36934,7,3,23,43,164,491,0
36933,1,3,23,3,556,1854,0
36932,1,3,23,3,556,1854,0
36917,22,3,23,4,373,1080,0
36916,22,3,23,34,482,1352,0
36915,22,3,23,34,482,1352,0
36886,0,3,23,10,23,93,0
36866,24,3,23,19,78,231,0
36918,22,3,23,4,373,1080,0
36954,42,3,23,4,625,1792,0
37142,38,3,23,38,557,1558,0
37141,38,3,23,38,557,1558,0
37116,42,3,23,34,482,1352,0
37115,42,3,23,34,482,1352,0
37114,42,3,23,34,482,1352,0
37105,1,3,23,34,101,280,0
37102,42,0,23,34,482,1352,0
36953,42,3,23,4,373,1080,0
37088,38,3,23,3,556,1548,0
37079,25,3,23,4,625,1800,0
37031,42,3,23,4,625,1792,0
37030,38,1,23,4,726,473,0
36959,33,1,23,34,482,1352,0
36621,38,3,23,4,625,1792,0
36612,24,3,23,43,299,873,0
36604,42,3,23,4,373,899,0
36603,42,3,23,4,373,899,0
36550,3,3,23,9,417,2010,0
36542,9,3,23,15,793,2206,0
36523,9,3,23,34,482,1352,0
36522,9,3,23,34,482,1352,0
36622,38,3,23,4,625,1792,0
36511,7,3,23,47,719,1999,0
36502,8,3,23,23,430,1232,0
36501,8,3,23,23,430,1232,0
36515,7,1,23,10,23,1026,0
36795,0,0,23,4,625,1792,0
36787,42,1,23,43,299,873,0
36780,0,3,23,23,658,1842,0
36768,38,3,23,4,373,1080,0
36764,42,0,23,43,31,105,0
36734,20,3,23,3,556,1541,0
36726,12,3,23,4,625,1512,0
36713,42,3,23,36,747,2078,0
36702,38,3,23,5,171,233,0
37147,42,3,23,4,625,1792,0
36188,22,3,23,34,482,1319,0
35778,42,3,23,33,347,1021,0
35777,42,3,23,33,347,1021,0
35773,22,1,23,39,581,1606,0
35772,22,1,23,39,581,1606,0
35763,7,3,23,4,625,1792,0
35759,22,0,23,47,667,1860,0
35746,18,3,23,4,625,1285,0
35739,38,3,23,4,625,1656,0
35730,2,3,23,4,373,1157,0
35714,1,3,23,4,625,1792,0
35707,8,3,23,4,625,1792,0
35758,9,3,23,4,625,2157,0
35792,34,3,23,34,376,1084,0
35864,42,3,23,4,625,1285,0
35856,1,3,23,44,640,1461,0
35843,7,3,23,14,126,82,0
35842,20,3,23,48,386,1134,0
35840,12,3,23,10,23,93,0
35834,38,3,23,10,23,93,0
35812,37,3,23,4,625,1792,0
35802,42,3,23,4,625,1792,0
35801,42,3,23,4,625,1792,0
35827,41,3,23,47,667,1860,0
35865,40,3,23,4,625,1792,0
35576,38,3,23,40,268,783,0
35571,12,3,23,34,482,1352,0
35569,37,3,23,36,747,2078,0
35567,38,3,23,4,625,2006,0
35565,38,3,23,4,625,2006,0
35564,38,3,23,4,625,2006,0
35555,38,3,23,37,20,88,0
35553,42,3,23,45,778,1969,0
35551,42,1,23,14,126,383,0
35530,3,3,23,38,555,1547,0
35520,26,3,23,4,625,1285,0
35519,26,3,23,4,625,1285,0
35510,12,3,23,45,778,774,0
35552,42,3,23,45,778,1969,0
35703,38,3,23,4,373,469,0
35581,42,3,23,4,373,1080,0
35681,1,3,23,47,667,1860,0
35652,38,3,23,34,482,1352,0
35650,35,0,23,4,625,1512,0
35638,38,3,23,35,148,431,0
35614,22,0,23,4,625,1792,0
35613,22,0,23,4,625,1792,0
35611,9,1,23,47,667,1860,0
35608,12,3,23,4,373,1080,0
35607,12,3,23,4,373,1080,0
35599,22,3,23,4,625,1792,0
35621,22,3,23,45,778,366,0
36124,7,3,23,10,23,109,0
36121,7,1,23,34,482,1353,0
36120,29,3,23,4,373,998,0
36119,22,1,23,4,625,1197,0
36113,38,1,23,4,648,761,0
36106,38,3,23,4,625,1792,0
36105,38,3,23,4,625,1792,0
36104,42,3,23,4,625,1792,0
36103,42,3,23,4,625,1792,0
36132,15,3,23,20,778,193,0
36102,42,3,23,4,625,1792,0
36099,20,3,23,19,78,200,0
36092,38,3,23,34,482,1352,0
36090,39,3,23,34,482,1352,0
36085,17,3,23,4,373,1080,0
36078,28,1,23,4,373,1080,0
36077,28,1,23,4,373,1080,0
36100,20,3,23,19,78,200,0
36076,23,3,23,4,625,1792,0
36135,39,3,23,12,174,55,0
36165,12,1,23,4,373,1080,0
36161,22,3,23,4,625,1825,0
36134,39,3,23,12,174,55,0
36160,22,3,23,4,625,1825,0
36154,42,3,23,4,373,1646,0
36153,42,3,23,4,373,1646,0
36152,35,3,23,4,625,1512,0
36151,35,3,23,4,625,1512,0
36144,42,3,23,36,747,2078,0
36138,33,3,23,4,625,1792,0
36159,8,3,23,1,523,1454,0
35876,4,3,23,31,680,1892,0
35994,42,3,23,9,417,1207,0
35992,16,3,23,4,625,1792,0
35989,16,3,23,4,625,1792,0
35987,42,0,23,4,625,1792,0
35943,7,3,23,34,482,1352,0
35932,23,1,23,4,642,1788,0
35916,32,3,23,4,625,1813,0
35890,0,0,23,34,482,1352,0
36002,7,3,23,48,386,1134,0
36069,1,3,23,43,164,24,0
36068,1,3,23,43,164,24,0
36047,23,3,23,42,410,1192,0
36046,23,3,23,42,410,1192,0
36044,23,3,23,4,373,1080,0
36043,23,3,23,4,373,1080,0
36034,1,3,23,34,482,271,0
36033,1,3,23,34,482,271,0
36032,1,3,23,34,482,271,0
36027,23,3,23,4,373,2203,0
36013,42,1,23,4,625,2006,0
37154,42,1,23,4,625,1512,0
37175,12,1,23,14,126,383,0
37176,12,1,23,14,126,383,0
38551,22,3,23,4,625,1512,0
38528,22,3,23,19,78,231,0
38527,22,3,23,19,78,231,0
38523,22,3,23,10,23,93,0
38509,39,3,23,34,482,1352,0
38508,39,3,23,34,482,1352,0
38490,3,3,23,39,194,575,0
38475,38,3,23,42,336,934,0
38474,33,3,23,43,299,873,0
38473,33,3,23,43,299,873,0
38471,19,1,23,35,128,388,0
38459,15,3,23,47,667,1654,0
38454,0,0,23,4,625,1792,0
38451,3,3,23,19,559,1559,0
38487,3,3,23,39,194,575,0
38717,38,3,23,19,78,231,0
38714,11,3,23,4,625,1512,0
38686,42,3,23,9,417,1207,0
38685,42,1,23,4,625,1434,0
38602,38,0,23,4,625,92,0
38601,38,3,23,22,175,65,0
38599,15,3,23,7,778,2167,0
38592,15,3,23,43,164,768,0
38588,42,3,23,9,537,857,0
38632,21,3,23,45,778,81,0
38310,26,3,23,4,625,1792,0
38281,20,3,23,6,476,1342,0
38227,22,3,23,34,482,1352,0
38332,3,3,23,16,325,1447,0
38223,27,3,23,34,482,271,0
38220,32,3,23,4,625,1792,0
38219,32,3,23,4,625,1792,0
38218,1,3,23,43,31,105,0
38217,38,3,23,35,736,2054,0
38216,34,3,23,34,482,1352,0
38221,22,1,23,4,625,1792,0
38333,3,3,23,16,325,1447,0
38429,16,3,23,23,430,74,0
38426,3,3,23,44,640,1725,0
38414,0,3,23,4,373,1080,0
38411,28,3,23,4,625,1800,0
38406,26,0,23,33,347,1021,0
38405,26,0,23,33,347,1021,0
38339,42,3,23,4,625,1792,0
38383,27,0,23,4,648,1823,0
38381,27,0,23,4,648,1823,0
38365,35,3,23,43,299,873,0
38364,22,1,23,4,625,1792,0
38363,22,1,23,4,625,1792,0
38360,22,3,23,38,557,1558,0
38358,22,3,23,38,557,1558,0
38382,27,0,23,4,648,1823,0
38209,22,3,23,4,625,1512,0
39013,15,3,23,4,625,1792,0
39012,15,3,23,4,625,1792,0
39007,34,3,23,4,625,1792,0
39001,38,3,23,4,625,1792,0
39000,38,3,23,4,625,1792,0
38994,16,3,23,5,171,233,0
39017,42,3,23,4,373,1832,0
38982,19,1,23,44,640,1779,0
38965,42,3,23,34,482,1352,0
38963,42,3,23,34,482,1352,0
38945,9,3,23,4,625,1792,0
38944,12,3,23,34,482,1352,0
38924,8,3,23,4,625,1512,0
38910,19,3,23,30,254,739,0
38966,21,3,23,4,625,1512,0
38909,42,0,23,47,667,172,0
39018,22,3,23,47,667,1860,0
39021,22,1,23,4,625,185,0
39125,22,3,23,4,625,1792,0
39108,22,3,23,19,78,1368,0
39106,42,3,23,33,347,1021,0
39085,38,3,23,19,78,231,0
39084,12,0,23,4,625,92,0
39079,3,3,23,44,640,1817,0
39020,22,1,23,4,625,185,0
39067,25,1,13,4,625,1512,0
39063,1,3,23,4,625,1792,0
39044,12,0,23,34,482,1352,0
39040,12,0,23,34,482,1352,0
39024,9,3,23,3,556,1854,0
39065,37,3,23,18,570,1579,0
38902,7,3,23,4,625,1962,0
38816,1,3,23,43,164,1563,0
38793,34,3,23,34,482,1352,0
38792,34,3,23,34,482,1352,0
38751,38,3,23,5,171,233,0
38750,38,3,23,14,126,383,0
38742,38,3,23,24,635,1947,0
38741,38,3,23,24,635,1947,0
38906,39,3,23,9,537,217,0
38892,42,3,23,4,373,469,0
38888,9,3,23,4,625,1512,0
38887,38,3,23,27,588,1638,0
38886,38,3,23,27,588,1638,0
38879,9,1,23,19,78,321,0
38873,42,3,23,35,133,398,0
38872,42,3,23,35,133,398,0
38867,0,0,23,34,482,1352,0
38865,42,1,23,4,625,1807,0
38857,41,1,23,4,625,1792,0
38855,41,3,23,34,482,271,0
38854,41,3,23,34,482,271,0
38863,32,1,23,4,625,1269,0
38208,42,0,23,4,625,1792,0
38207,42,0,23,4,625,1792,0
37568,38,3,23,43,164,1563,0
37566,7,3,23,5,171,233,0
37553,0,3,23,4,625,1792,0
37550,42,3,23,4,625,1792,0
37541,8,3,23,34,482,1352,0
37533,26,3,23,4,373,2274,0
37532,26,3,23,4,373,2274,0
37524,32,1,23,4,625,1792,0
37580,7,3,23,34,482,1352,0
37586,22,3,23,19,78,231,0
37743,33,3,23,34,482,1352,0
37728,3,3,23,42,469,688,0
37727,3,3,23,42,469,688,0
37724,42,3,23,7,778,2167,0
37686,42,3,23,43,31,105,0
37673,38,3,23,27,815,2253,0
37672,11,3,23,43,299,873,0
37670,38,3,23,34,482,1352,0
37581,42,3,23,8,814,2253,0
37667,1,3,23,34,482,1352,0
37638,3,3,23,20,778,723,0
37617,9,3,23,4,625,283,0
37616,9,3,23,4,625,283,0
37615,9,3,23,4,625,283,0
37612,22,3,23,20,778,1887,0
37611,22,3,23,20,778,1887,0
37666,1,3,23,34,482,1352,0
37508,38,3,23,4,373,1080,0
37311,42,3,23,4,625,2006,0
37309,14,3,23,19,78,231,0
37308,14,3,23,19,78,231,0
37298,42,3,23,3,556,1854,0
37297,22,3,23,34,482,1352,0
37266,42,1,23,4,642,992,0
37314,38,3,23,19,78,321,0
37205,9,3,23,4,625,1512,0
37204,9,3,23,4,625,1512,0
37179,25,3,23,4,625,1285,0
37177,12,1,23,14,126,383,0
37219,25,3,23,38,208,616,0
37520,26,3,23,10,23,93,0
37359,3,3,23,38,555,1141,0
37390,3,3,23,45,625,1668,0
37497,16,3,23,4,625,1792,0
37483,33,3,23,4,642,1788,0
37471,22,3,23,4,373,1080,0
37470,22,3,23,4,373,1080,0
37465,25,3,23,34,482,1352,0
37450,3,3,23,9,741,2069,0
37371,3,3,23,4,373,899,0
37443,9,3,23,34,482,1352,0
37426,15,3,23,4,628,1768,0
37425,33,3,23,4,625,610,0
37424,33,3,23,4,625,610,0
37423,33,3,23,4,625,610,0
37422,33,3,23,4,625,610,0
37418,38,3,23,4,373,2274,0
37413,14,3,23,34,482,1352,0
37404,15,3,23,4,625,1792,0
37395,3,3,23,4,642,992,0
37427,3,3,23,43,164,491,0
37758,24,3,23,3,556,1854,0
37759,38,3,23,4,625,1227,0
38063,23,3,23,4,625,1792,0
38062,38,3,23,4,625,2006,0
38052,9,3,23,4,625,1792,0
38051,21,3,23,3,556,1548,0
38049,25,3,23,34,482,1352,0
38031,3,3,23,20,778,723,0
38030,3,3,23,20,778,723,0
38027,38,3,23,29,521,1049,0
38016,22,3,23,40,268,783,0
38008,22,3,23,3,556,1854,0
38072,9,3,23,4,625,283,0
38205,42,3,23,34,482,1352,0
38171,38,1,23,4,625,1792,0
38160,35,3,23,24,635,395,0
38149,8,3,23,4,625,1792,0
38082,9,3,23,43,31,105,0
38128,42,3,23,4,625,1512,0
38119,15,3,23,34,482,1352,0
38118,15,3,23,34,482,1352,0
38113,26,3,23,42,122,374,0
38098,26,3,23,43,164,491,0
37987,12,3,23,4,373,1080,0
37977,9,3,23,4,625,1197,0
37835,38,3,23,34,482,1352,0
37828,42,1,23,14,126,383,0
37811,38,3,23,4,75,226,0
37809,38,3,23,34,482,271,0
37843,42,3,23,19,78,231,0
37774,1,3,23,4,625,1792,0
37773,1,3,23,4,625,1792,0
37771,37,3,23,48,386,1134,0
37770,42,3,23,4,625,1828,0
37769,42,3,23,4,625,1828,0
37768,42,3,23,4,625,1828,0
37767,42,3,23,34,482,1352,0
37760,38,3,23,4,625,1227,0
37848,12,3,23,4,648,1823,0
37850,22,3,23,34,482,1352,0
37946,37,3,23,23,430,1232,0
37926,42,3,23,4,625,1512,0
37925,42,3,23,4,625,1512,0
37924,42,3,23,4,625,1512,0
37923,42,3,23,4,625,1512,0
37916,38,3,23,4,625,1792,0
37901,9,3,23,47,667,1860,0
37897,38,3,23,4,625,1800,0
37895,5,3,23,5,171,233,0
37877,38,3,23,4,373,1832,0
37869,23,3,23,19,78,686,0
37859,38,3,23,18,479,1347,0
35506,1,1,23,19,78,1851,0
33334,38,3,23,13,72,222,0
33333,38,3,23,13,72,222,0
33332,38,3,23,13,72,222,0
33331,38,3,23,13,72,222,0
33326,9,3,23,15,309,894,0
33322,15,1,23,42,469,253,0
33321,42,3,23,42,469,253,0
33335,38,3,23,13,72,222,0
33313,15,3,23,19,78,321,0
33301,15,3,23,4,373,2274,0
33297,28,3,23,4,373,1832,0
33296,28,3,23,4,373,1832,0
33284,38,3,23,4,625,1480,0
33281,3,3,23,50,844,291,0
33270,18,3,23,43,403,1175,0
33264,38,3,23,18,778,36,0
33336,38,3,23,13,72,222,0
33339,9,3,23,38,557,1558,0
33422,38,1,23,43,164,1563,0
33421,38,1,23,43,164,1563,0
33410,38,3,23,36,747,2078,0
33404,15,3,23,9,537,217,0
33400,15,3,23,34,482,1352,0
33396,15,3,23,34,482,1359,0
33395,15,3,23,45,778,81,0
33392,26,3,23,35,133,398,0
33388,3,3,23,42,469,1325,0
33387,3,3,23,42,469,1325,0
33377,1,3,23,42,469,1325,0
33366,3,0,23,23,430,1232,0
33365,3,0,23,23,430,1232,0
33363,22,3,23,6,482,1416,0
33386,3,3,23,42,469,1325,0
33427,0,0,23,19,78,231,0
33133,38,3,23,24,635,1772,0
33132,38,3,23,24,635,1772,0
33125,28,3,23,44,640,1607,0
33123,11,3,23,4,625,1800,0
33120,22,3,23,34,482,1352,0
33115,42,0,23,4,625,1285,0
33134,38,3,23,24,635,1772,0
33114,42,0,23,4,625,1285,0
33109,8,3,23,44,640,1779,0
33108,8,3,23,44,640,1779,0
33092,7,3,23,4,625,1792,0
33087,4,3,23,19,78,231,0
33086,38,3,23,2,226,657,0
33085,22,3,23,5,171,519,0
33084,22,3,23,5,171,519,0
33112,12,1,23,43,299,873,0
33135,7,3,23,34,482,1352,0
33137,20,3,23,39,581,1606,0
33234,37,0,23,4,625,1512,0
33218,2,3,23,15,309,894,0
33217,2,3,23,15,309,894,0
33208,38,3,23,4,652,1833,0
33206,0,3,23,38,557,1558,0
33204,8,3,23,4,625,1792,0
33192,38,3,23,15,473,1335,0
33136,20,3,23,4,625,1792,0
33190,16,3,23,4,651,1831,0
33172,5,3,23,4,625,1792,0
33171,7,3,23,4,625,1656,0
33168,22,1,23,29,521,1452,0
33159,28,3,23,4,625,1792,0
33158,28,3,23,4,625,1792,0
33189,38,3,23,34,482,1352,0
33081,26,3,23,34,482,1352,0
33432,26,3,23,24,635,427,0
33439,0,3,23,34,482,1352,0
33739,37,3,23,42,469,1325,0
33734,38,3,23,4,625,1792,0
33725,7,3,23,43,31,105,0
33722,41,1,23,33,347,1021,0
33720,42,3,23,34,725,2015,0
33716,42,0,23,4,625,1792,0
33711,37,1,23,4,625,1792,0
33681,3,3,23,34,482,1352,0
33743,12,3,23,4,625,1792,0
33821,7,3,23,4,625,1512,0
33820,7,3,23,4,625,1512,0
33810,7,3,23,3,556,1548,0
33804,3,3,23,27,19,87,0
33744,12,3,23,4,373,282,0
33790,3,3,23,38,555,629,0
33783,9,3,23,4,625,1792,0
33782,23,3,23,4,625,1512,0
33753,42,1,23,4,373,1080,0
33435,0,3,23,6,478,1346,0
33669,37,3,23,19,78,231,0
33663,20,3,23,24,635,427,0
33551,15,3,23,20,778,1691,0
33547,20,1,23,34,482,1318,0
33508,37,3,23,10,23,93,0
33495,0,3,23,4,625,1285,0
33494,0,3,23,4,625,1285,0
33487,9,3,23,31,416,1206,0
33461,12,3,23,4,373,469,0
33460,12,3,23,4,373,469,0
33453,0,3,23,6,482,1961,0
33441,25,0,23,4,373,469,0
33565,17,3,23,34,482,1352,0
33662,20,3,23,24,635,427,0
33661,20,3,23,24,635,427,0
33660,20,3,23,24,635,427,0
33634,20,3,23,24,323,924,0
33631,7,3,23,5,171,519,0
33623,20,3,23,4,625,472,0
33617,14,3,23,27,588,549,0
33611,15,3,23,4,625,1792,0
33610,15,3,23,4,625,1792,0
33601,5,1,23,44,640,2015,0
33600,15,1,23,9,417,1207,0
33588,38,2,23,9,537,2214,0
33569,15,3,23,4,642,1788,0
33566,3,3,23,9,537,217,0
33609,15,3,23,4,625,1792,0
32606,20,3,23,27,588,1638,0
32589,12,3,23,34,482,1352,0
32577,0,3,23,34,482,1352,0
32613,10,3,23,4,373,899,0
32548,12,3,23,4,625,283,0
32544,38,1,23,4,373,902,0
32525,23,3,23,10,23,93,0
32620,7,3,23,4,625,1512,0
32623,0,0,23,31,555,1547,0
32656,20,3,23,23,430,1232,0
32650,5,3,23,35,399,1168,0
32649,37,3,23,43,31,105,0
32621,7,3,23,4,625,1512,0
32642,30,3,23,4,373,880,0
32641,30,3,23,4,373,880,0
32637,38,3,23,4,726,105,0
32636,38,3,23,4,726,105,0
32631,21,0,23,4,625,1285,0
32630,21,0,23,4,625,1285,0
32361,9,3,23,45,726,2122,0
32356,38,3,23,4,625,1792,0
32355,38,3,23,4,625,1792,0
32354,11,3,23,47,667,1860,0
32353,42,3,23,19,78,62,0
32347,37,3,23,4,625,1512,0
32338,12,3,23,4,625,1512,0
32321,42,3,23,4,625,1792,0
32311,38,3,23,19,78,434,0
32294,38,1,23,4,373,899,0
32278,42,3,23,4,625,1792,0
32276,14,3,23,4,625,1792,0
32509,42,0,23,5,171,233,0
32505,10,3,23,34,482,271,0
32500,9,3,23,4,625,1792,0
32497,22,3,23,4,625,185,0
32491,42,3,23,34,482,271,0
32476,7,3,23,4,625,1656,0
32475,7,3,23,4,625,1656,0
32466,12,3,23,4,625,1512,0
32372,14,3,23,4,625,1792,0
32458,35,3,23,43,31,105,0
32456,38,3,23,7,778,2167,0
32449,9,3,23,47,667,172,0
32436,35,0,23,4,373,1456,0
32387,38,3,23,37,576,1492,0
32376,15,3,23,45,778,36,0
32457,35,3,23,43,31,105,0
32690,7,3,23,5,171,233,0
32960,1,3,23,19,78,321,0
32959,1,3,23,19,78,321,0
32956,38,3,23,19,78,321,0
32945,38,3,23,44,640,54,0
32942,38,3,23,44,640,54,0
32941,38,3,23,44,640,54,0
32937,42,3,23,4,625,1285,0
32925,9,3,23,4,625,1197,0
32970,11,3,23,4,625,1512,0
32915,14,3,23,19,78,2158,0
32908,1,3,23,4,625,2006,0
32889,42,3,23,19,78,321,0
32888,42,3,23,19,78,321,0
32882,8,3,23,34,482,1352,0
32977,5,3,23,34,482,1352,0
32988,9,3,23,14,126,383,0
33062,9,0,23,4,625,1792,0
33059,12,3,23,4,373,318,0
33058,12,3,23,4,373,318,0
33056,14,3,23,7,778,2167,0
33053,9,3,23,4,625,1792,0
33050,28,3,23,35,133,398,0
32985,0,3,23,43,31,105,0
33039,4,3,23,20,778,417,0
33034,40,1,23,4,625,1792,0
33016,37,1,23,24,635,380,0
33015,37,1,23,24,635,380,0
33010,42,3,23,34,482,1352,0
32999,17,3,23,4,628,1768,0
32990,9,3,23,14,126,383,0
33037,38,3,23,35,167,951,0
32868,8,0,23,4,625,1792,0
32867,42,3,23,47,667,1860,0
32866,42,3,23,47,667,1860,0
32771,42,3,23,19,78,321,0
32722,6,3,23,34,482,271,0
32712,28,3,23,34,482,1352,0
32706,28,3,23,34,482,271,0
32731,9,3,23,4,625,2006,0
32774,22,1,23,44,640,1779,0
32779,22,3,23,4,625,1792,0
32865,42,3,23,47,667,1860,0
32852,42,3,23,4,625,326,0
32844,0,3,23,19,78,231,0
32832,22,3,23,4,625,1792,0
32831,22,3,23,4,625,1792,0
32826,17,3,23,37,212,179,0
32825,42,0,23,4,625,1792,0
32824,7,3,23,24,635,1955,0
32822,8,3,23,41,97,268,0
32803,7,3,23,39,581,1606,0
32795,22,3,18,24,844,1277,0
32784,42,1,23,43,164,1563,0
32781,38,1,23,42,469,1325,0
33835,12,3,23,47,667,172,0
32272,14,3,23,4,625,1792,0
33837,6,3,23,22,175,659,0
33842,30,3,23,34,482,1352,0
35035,22,3,23,48,386,1134,0
35030,1,3,23,47,667,1860,0
35029,1,3,23,47,667,1860,0
35026,22,3,23,5,171,233,0
35010,22,0,23,34,482,1352,0
34995,12,3,23,43,164,2309,0
35040,22,3,23,4,625,1285,0
34987,38,3,23,4,642,1788,0
34978,22,3,23,47,667,1659,0
35041,22,3,23,4,625,1285,0
35053,22,3,23,37,576,1591,0
35115,22,3,23,31,482,2041,0
35097,0,1,23,34,482,1352,0
35094,22,3,23,3,556,1854,0
35092,38,3,23,4,642,1788,0
35088,22,3,23,47,667,172,0
35087,22,3,23,47,667,172,0
35085,38,3,23,10,23,93,0
35084,38,3,23,10,23,93,0
35083,38,3,23,10,23,93,0
35082,38,3,23,10,23,93,0
35080,22,3,23,37,576,1591,0
35067,9,3,23,4,625,185,0
35086,38,3,23,10,23,93,0
35116,22,3,23,31,482,2041,0
34783,28,3,23,4,625,1792,0
34778,23,1,23,4,760,2110,0
34775,22,0,23,4,625,1792,0
34766,38,3,23,45,64,207,0
34827,38,3,23,34,482,1352,0
34765,23,3,23,4,625,1792,0
34716,15,3,23,4,591,1645,0
34828,37,1,23,19,78,321,0
34841,34,0,23,4,625,1807,0
34922,1,3,23,19,78,231,0
34912,0,0,23,4,625,1512,0
34904,22,0,23,4,625,1792,0
34902,12,0,23,4,642,336,0
34829,23,1,23,34,482,1598,0
34865,18,3,23,4,844,2298,0
34852,1,3,23,4,625,1792,0
34851,1,3,23,4,625,1792,0
34850,1,3,23,4,625,1792,0
34868,38,3,23,22,175,2070,0
35117,41,3,23,4,625,1792,0
35435,42,3,23,34,482,1353,0
35428,8,3,23,34,482,1353,0
35422,26,3,23,4,625,1792,0
35419,1,3,23,4,373,1832,0
35413,37,3,23,4,625,1197,0
35436,38,3,23,4,625,1512,0
35398,9,3,23,43,299,873,0
35356,2,3,23,34,482,1352,0
35342,22,3,23,34,482,1352,0
35334,7,3,23,34,482,1352,0
35438,9,3,23,34,482,1352,0
35493,25,3,23,4,625,1285,0
35481,22,0,23,44,640,1607,0
35439,9,3,23,34,482,1352,0
35453,9,3,23,38,555,1547,0
35450,38,3,23,4,625,1512,0
35118,22,3,23,4,625,1800,0
35325,22,1,23,4,625,1792,0
35320,38,3,23,34,482,1352,0
35202,34,3,23,5,171,233,0
35194,35,3,23,4,625,1792,0
35183,0,0,23,4,625,1285,0
35181,0,0,23,4,563,1566,0
35180,0,0,23,4,563,1566,0
35177,25,3,23,33,347,1021,0
35218,7,3,23,34,482,1353,0
35162,12,1,23,4,625,1656,0
35127,22,3,23,43,31,105,0
35324,38,3,23,19,78,321,0
35226,10,3,23,34,482,1352,0
35319,38,3,23,34,482,1352,0
35303,23,0,23,4,625,185,0
35302,22,3,23,39,581,1606,0
35301,22,3,23,39,581,1606,0
35300,22,3,23,39,581,1606,0
35297,22,3,23,39,581,1606,0
35282,25,3,23,35,128,388,0
35281,25,3,23,35,128,388,0
35266,7,3,23,9,417,1401,0
35246,38,3,23,43,164,491,0
35243,8,3,23,34,482,1352,0
35240,37,3,23,4,628,1768,0
35239,42,3,23,9,529,2263,0
35235,7,3,23,43,164,491,0
35233,1,3,23,4,625,1792,0
35229,7,3,23,38,557,1558,0
34167,41,1,23,31,114,350,0
34159,38,3,23,4,625,1512,0
34155,9,3,23,4,625,1792,0
34152,38,0,23,43,31,105,0
34130,38,3,23,4,625,1792,0
34175,40,3,23,3,745,2075,0
34100,42,1,23,4,373,1080,0
34076,3,3,23,6,86,248,0
34070,38,3,23,23,430,285,0
34068,38,3,23,4,339,965,0
34064,38,3,23,4,625,1792,0
34038,38,3,23,34,482,271,0
34096,20,3,23,34,482,1352,0
34030,22,3,23,34,482,271,0
34176,40,3,23,3,745,2075,0
34180,2,3,23,10,23,45,0
34279,3,3,23,5,171,273,0
34266,12,3,23,4,625,1512,0
34265,12,3,23,4,625,1512,0
34257,22,3,23,4,625,2006,0
